dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,Data,Hora,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh)
1674680400.0,2023-01-25 21:00:00+00:00,local,7.06,5.64,3.04,7.37,1030.0,1030.7,1006.4,79,2.14,,0.0,sky is clear,2023-01-25,21,0.539,0.0,0.0
1674684000.0,2023-01-25 22:00:00+00:00,local,6.63,4.85,4.72,6.82,1030.0,1030.3,1006.0,82,2.48,,0.0,sky is clear,2023-01-25,22,0.0,0.401,0.0
1674687600.0,2023-01-25 23:00:00+00:00,local,5.88,3.93,1.93,6.26,1030.0,1030.0,1005.6,85,2.51,,5.0,sky is clear,2023-01-25,23,0.0,0.424,0.0
1674691200.0,2023-01-26 00:00:00+00:00,local,5.99,4.42,3.34,6.26,1030.0,1029.7,1005.2,78,2.1,,9.0,sky is clear,2023-01-26,0,0.0,0.407,0.0
1674694800.0,2023-01-26 01:00:00+00:00,local,5.48,3.91,2.23,5.9,1029.0,1029.4,1005.0,81,2.02,,5.0,sky is clear,2023-01-26,1,0.0,0.394,0.0
1674698400.0,2023-01-26 02:00:00+00:00,local,2.75,0.63,-0.29,5.34,1029.0,1028.9,1004.4,84,2.11,,3.0,sky is clear,2023-01-26,2,0.0,0.311,0.0
1674702000.0,2023-01-26 03:00:00+00:00,local,1.98,-0.57,-0.29,5.34,1028.0,1028.5,1004.1,87,2.39,,8.0,sky is clear,2023-01-26,3,0.0,0.305,0.0
1674705600.0,2023-01-26 04:00:00+00:00,local,4.6,2.36,-0.85,5.15,1028.0,1028.1,1003.7,77,2.58,,92.0,overcast clouds,2023-01-26,4,0.0,0.326,0.0
1674709200.0,2023-01-26 05:00:00+00:00,local,4.14,1.6,-0.85,5.34,1027.0,1027.6,1003.3,79,2.83,,91.0,overcast clouds,2023-01-26,5,0.0,0.287,0.0
1674712800.0,2023-01-26 06:00:00+00:00,local,4.19,1.41,0.72,6.45,1027.0,1027.3,1003.0,78,3.16,,94.0,overcast clouds,2023-01-26,6,0.0,0.309,0.0
1674716400.0,2023-01-26 07:00:00+00:00,local,4.19,1.25,0.72,7.01,1027.0,1027.2,1003.0,78,3.4,,76.0,broken clouds,2023-01-26,7,0.0,1.236,0.0
1674720000.0,2023-01-26 08:00:00+00:00,local,5.34,3.02,1.68,6.45,1026.0,1027.0,1002.9,77,2.86,,83.0,broken clouds,2023-01-26,8,0.333,0.0,0.039
1674723600.0,2023-01-26 09:00:00+00:00,local,5.36,2.81,2.72,7.01,1027.0,1027.2,1003.2,78,3.18,,47.0,scattered clouds,2023-01-26,9,0.0,0.0,0.293
1674727200.0,2023-01-26 10:00:00+00:00,local,7.21,5.35,3.9,8.12,1026.0,1026.5,1002.7,76,2.73,,24.0,few clouds,2023-01-26,10,0.0,0.0,0.295
1674730800.0,2023-01-26 11:00:00+00:00,local,8.59,6.8,6.68,9.82,1026.0,1026.5,1002.8,74,3.03,,35.0,scattered clouds,2023-01-26,11,0.0,0.0,0.309
1674734400.0,2023-01-26 12:00:00+00:00,local,10.2,9.13,9.23,10.82,1025.0,1024.9,1001.3,71,2.86,,55.0,broken clouds,2023-01-26,12,0.212,0.0,0.376
1674738000.0,2023-01-26 13:00:00+00:00,local,9.71,7.84,7.88,11.82,1024.0,1023.6,1000.1,80,3.6,,65.0,broken clouds,2023-01-26,13,0.007,0.0,0.29
1674741600.0,2023-01-26 14:00:00+00:00,local,10.7,9.91,8.43,11.82,1022.0,1022.1,998.6,80,4.05,,77.0,broken clouds,2023-01-26,14,0.392,0.0,0.314
1674745200.0,2023-01-26 15:00:00+00:00,local,11.22,10.36,8.99,11.82,1021.0,1021.6,998.2,75,3.92,,36.0,scattered clouds,2023-01-26,15,0.056,0.0,0.238
1674748800.0,2023-01-26 16:00:00+00:00,local,11.25,10.31,9.54,11.82,1021.0,1021.6,998.2,72,3.78,,7.0,sky is clear,2023-01-26,16,0.606,0.0,0.169
1674752400.0,2023-01-26 17:00:00+00:00,local,10.76,9.59,9.71,11.82,1022.0,1021.9,998.4,65,3.32,,0.0,sky is clear,2023-01-26,17,1.479,0.0,0.003
1674756000.0,2023-01-26 18:00:00+00:00,local,9.71,7.82,9.23,9.82,1022.0,1022.5,998.8,73,3.63,,0.0,sky is clear,2023-01-26,18,1.577,0.0,0.0
1674759600.0,2023-01-26 19:00:00+00:00,local,8.72,6.56,8.43,9.45,1022.0,1022.9,999.1,75,3.74,,0.0,sky is clear,2023-01-26,19,1.055,0.0,0.0
1674763200.0,2023-01-26 20:00:00+00:00,local,7.92,5.63,7.72,8.68,1023.0,1023.1,999.3,78,3.65,,0.0,sky is clear,2023-01-26,20,0.564,0.0,0.0
1674766800.0,2023-01-26 21:00:00+00:00,local,7.54,5.3,4.15,7.88,1023.0,1023.7,999.9,81,3.41,,0.0,sky is clear,2023-01-26,21,0.721,0.0,0.0
1674770400.0,2023-01-26 22:00:00+00:00,local,6.92,4.66,6.72,8.68,1024.0,1023.8,999.9,83,3.24,,0.0,sky is clear,2023-01-26,22,0.0,0.595,0.0
1674774000.0,2023-01-26 23:00:00+00:00,local,6.77,4.55,6.68,8.68,1024.0,1024.0,1000.1,83,3.13,,0.0,sky is clear,2023-01-26,23,0.0,0.507,0.0
1674777600.0,2023-01-27 00:00:00+00:00,local,6.77,4.75,6.68,8.12,1024.0,1023.8,999.7,85,2.83,,0.0,sky is clear,2023-01-27,0,0.0,0.524,0.0
1674781200.0,2023-01-27 01:00:00+00:00,local,6.72,4.79,5.57,8.12,1024.0,1023.7,999.6,85,2.69,,1.0,sky is clear,2023-01-27,1,0.0,0.556,0.0
1674784800.0,2023-01-27 02:00:00+00:00,local,4.56,2.32,1.38,8.12,1023.0,1023.5,999.5,86,2.57,,1.0,sky is clear,2023-01-27,2,0.0,0.57,0.0
1674788400.0,2023-01-27 03:00:00+00:00,local,5.36,3.3,1.38,5.82,1023.0,1023.5,999.5,85,2.53,,3.0,sky is clear,2023-01-27,3,0.0,0.421,0.0
1674792000.0,2023-01-27 04:00:00+00:00,local,5.39,3.19,0.82,8.12,1023.0,1023.5,999.4,85,2.71,,2.0,sky is clear,2023-01-27,4,0.0,0.308,0.0
1674795600.0,2023-01-27 05:00:00+00:00,local,5.33,2.93,3.99,7.57,1023.0,1023.8,999.7,84,2.96,,4.0,sky is clear,2023-01-27,5,0.0,0.29,0.0
1674799200.0,2023-01-27 06:00:00+00:00,local,3.91,1.11,-0.29,8.12,1023.0,1023.8,999.7,85,3.11,,6.0,sky is clear,2023-01-27,6,0.0,0.305,0.0
1674802800.0,2023-01-27 07:00:00+00:00,local,4.3,1.62,2.88,7.57,1024.0,1024.2,1000.1,84,3.06,,5.0,sky is clear,2023-01-27,7,0.0,0.893,0.0
1674806400.0,2023-01-27 08:00:00+00:00,local,4.3,1.73,2.88,7.01,1024.0,1024.3,1000.2,84,2.91,,2.0,sky is clear,2023-01-27,8,0.313,0.0,0.173
1674810000.0,2023-01-27 09:00:00+00:00,local,6.54,4.1,2.88,7.82,1024.0,1024.8,1000.9,79,3.39,,0.0,sky is clear,2023-01-27,9,0.0,0.0,0.299
1674813600.0,2023-01-27 10:00:00+00:00,local,10.1,8.84,7.57,10.15,1025.0,1025.3,1001.6,64,3.91,,0.0,sky is clear,2023-01-27,10,0.0,0.0,0.303
1674817200.0,2023-01-27 11:00:00+00:00,local,10.2,8.95,8.68,10.82,1025.0,1025.1,1001.5,64,4.7,,2.0,sky is clear,2023-01-27,11,0.0,0.0,0.316
1674820800.0,2023-01-27 12:00:00+00:00,local,11.16,9.79,7.88,11.82,1024.0,1024.2,1000.7,56,4.49,,2.0,sky is clear,2023-01-27,12,0.001,0.0,0.596
1674824400.0,2023-01-27 13:00:00+00:00,local,11.82,10.49,8.99,12.82,1023.0,1023.4,1000.0,55,4.77,,8.0,sky is clear,2023-01-27,13,0.063,0.0,0.474
1674828000.0,2023-01-27 14:00:00+00:00,local,12.41,11.04,10.1,14.15,1023.0,1022.9,999.5,51,5.05,,20.0,few clouds,2023-01-27,14,0.046,0.0,0.401
1674831600.0,2023-01-27 15:00:00+00:00,local,11.91,10.49,10.34,14.15,1023.0,1022.7,999.3,51,4.98,,31.0,scattered clouds,2023-01-27,15,0.481,0.0,0.44
1674835200.0,2023-01-27 16:00:00+00:00,local,11.86,10.43,11.21,12.82,1022.0,1022.8,999.4,51,4.13,,5.0,sky is clear,2023-01-27,16,0.273,0.0,0.185
1674838800.0,2023-01-27 17:00:00+00:00,local,11.28,9.85,11.21,12.23,1023.0,1023.3,999.8,53,3.44,,0.0,sky is clear,2023-01-27,17,0.458,0.0,0.009
1674842400.0,2023-01-27 18:00:00+00:00,local,10.01,8.71,8.68,10.66,1023.0,1023.7,1000.0,63,3.84,,0.0,sky is clear,2023-01-27,18,0.493,0.0,0.0
1674846000.0,2023-01-27 19:00:00+00:00,local,8.98,6.81,7.57,9.54,1024.0,1024.4,1000.6,64,3.87,,0.0,sky is clear,2023-01-27,19,0.506,0.0,0.0
1674849600.0,2023-01-27 20:00:00+00:00,local,8.61,6.46,6.38,9.54,1024.0,1025.0,1001.1,67,3.68,,0.0,sky is clear,2023-01-27,20,0.612,0.0,0.0
1674853200.0,2023-01-27 21:00:00+00:00,local,7.8,5.57,6.45,8.43,1025.0,1025.3,1001.4,69,3.49,,0.0,sky is clear,2023-01-27,21,0.571,0.0,0.0
1674856800.0,2023-01-27 22:00:00+00:00,local,7.05,4.82,6.45,7.88,1025.0,1025.5,1001.5,74,3.23,,0.0,sky is clear,2023-01-27,22,0.0,0.578,0.0
1674860400.0,2023-01-27 23:00:00+00:00,local,7.02,4.97,6.45,7.88,1025.0,1025.8,1001.7,77,2.95,,0.0,sky is clear,2023-01-27,23,0.0,0.494,0.0
1674864000.0,2023-01-28 00:00:00+00:00,local,6.74,4.71,6.12,6.82,1025.0,1025.6,1001.5,78,2.83,,0.0,sky is clear,2023-01-28,0,0.0,0.595,0.0
1674867600.0,2023-01-28 01:00:00+00:00,local,5.76,3.58,4.15,6.77,1025.0,1025.3,1001.1,80,2.78,,0.0,sky is clear,2023-01-28,1,0.0,0.37,0.0
1674871200.0,2023-01-28 02:00:00+00:00,local,4.69,2.4,1.93,6.21,1025.0,1025.5,1001.3,83,2.66,,0.0,sky is clear,2023-01-28,2,0.0,0.316,0.0
1674874800.0,2023-01-28 03:00:00+00:00,local,3.79,1.49,0.82,5.66,1025.0,1025.6,1001.4,85,2.47,,0.0,sky is clear,2023-01-28,3,0.0,0.315,0.0
1674878400.0,2023-01-28 04:00:00+00:00,local,2.99,0.66,0.26,5.1,1026.0,1025.8,1001.6,87,2.35,,0.0,sky is clear,2023-01-28,4,0.0,0.3,0.0
1674882000.0,2023-01-28 05:00:00+00:00,local,2.33,-0.02,0.26,5.1,1026.0,1026.1,1001.8,87,2.26,,0.0,sky is clear,2023-01-28,5,0.0,0.318,0.0
1674885600.0,2023-01-28 06:00:00+00:00,local,4.25,2.21,-0.29,4.59,1026.0,1026.0,1001.7,74,2.28,,0.0,sky is clear,2023-01-28,6,0.0,1.018,0.0
1674889200.0,2023-01-28 07:00:00+00:00,local,4.4,2.34,2.72,4.59,1026.0,1026.4,1002.1,74,2.33,,0.0,sky is clear,2023-01-28,7,0.0,1.364,0.0
1674892800.0,2023-01-28 08:00:00+00:00,local,3.75,1.52,2.23,4.23,1026.0,1026.8,1002.5,89,2.39,,0.0,sky is clear,2023-01-28,8,0.124,0.0,0.179
1674896400.0,2023-01-28 09:00:00+00:00,local,6.0,3.64,2.49,6.26,1027.0,1027.2,1003.1,68,3.09,,0.0,sky is clear,2023-01-28,9,0.062,0.0,0.444
1674900000.0,2023-01-28 10:00:00+00:00,local,7.19,5.27,4.54,7.37,1027.0,1027.3,1003.4,65,2.8,,0.0,sky is clear,2023-01-28,10,0.11,0.0,0.459
1674903600.0,2023-01-28 11:00:00+00:00,local,8.79,7.11,5.66,9.04,1027.0,1027.2,1003.4,62,2.91,,0.0,sky is clear,2023-01-28,11,0.213,0.0,0.652
1674907200.0,2023-01-28 12:00:00+00:00,local,10.59,9.14,9.15,10.7,1026.0,1026.4,1002.8,55,2.5,,0.0,sky is clear,2023-01-28,12,0.0,0.0,0.315
1674910800.0,2023-01-28 13:00:00+00:00,local,12.04,10.63,10.34,12.37,1025.0,1025.5,1002.0,51,1.9,,0.0,sky is clear,2023-01-28,13,0.0,0.0,0.305
1674914400.0,2023-01-28 14:00:00+00:00,local,12.33,10.95,10.9,13.04,1024.0,1024.6,1001.2,51,2.2,,0.0,sky is clear,2023-01-28,14,0.758,0.0,0.408
1674918000.0,2023-01-28 15:00:00+00:00,local,11.85,10.47,11.45,13.6,1024.0,1024.2,1000.8,53,3.06,,1.0,sky is clear,2023-01-28,15,1.328,0.0,0.544
1674921600.0,2023-01-28 16:00:00+00:00,local,11.9,10.56,10.1,14.15,1024.0,1024.1,1000.7,54,3.07,,25.0,scattered clouds,2023-01-28,16,0.478,0.0,0.182
1674925200.0,2023-01-28 17:00:00+00:00,local,11.8,10.52,10.66,11.82,1024.0,1024.4,1000.9,57,2.45,,17.0,few clouds,2023-01-28,17,0.553,0.0,0.002
1674928800.0,2023-01-28 18:00:00+00:00,local,9.79,8.32,9.15,10.1,1024.0,1024.9,1001.1,62,2.89,,1.0,sky is clear,2023-01-28,18,0.902,0.0,0.0
1674932400.0,2023-01-28 19:00:00+00:00,local,8.02,5.93,6.93,9.54,1025.0,1025.6,1001.8,66,3.33,,0.0,sky is clear,2023-01-28,19,2.183,0.0,0.0
1674936000.0,2023-01-28 20:00:00+00:00,local,8.08,5.9,7.01,8.99,1025.0,1026.0,1002.1,67,3.51,,0.0,sky is clear,2023-01-28,20,1.155,0.0,0.0
1674939600.0,2023-01-28 21:00:00+00:00,local,8.18,6.33,4.71,8.82,1026.0,1026.4,1002.4,67,3.0,,0.0,sky is clear,2023-01-28,21,0.71,0.0,0.0
1674943200.0,2023-01-28 22:00:00+00:00,local,6.76,4.76,4.71,7.88,1026.0,1026.6,1002.5,73,2.8,,2.0,sky is clear,2023-01-28,22,0.0,1.683,0.0
1674946800.0,2023-01-28 23:00:00+00:00,local,5.56,3.31,4.15,6.68,1026.0,1026.9,1002.7,75,2.82,,3.0,sky is clear,2023-01-28,23,0.0,0.916,0.0
1674950400.0,2023-01-29 00:00:00+00:00,local,5.05,2.73,4.23,7.23,1026.0,1026.4,1002.2,76,2.78,,2.0,sky is clear,2023-01-29,0,0.0,0.557,0.0
1674954000.0,2023-01-29 01:00:00+00:00,local,5.05,2.77,3.12,7.23,1026.0,1026.1,1001.8,78,2.73,,2.0,sky is clear,2023-01-29,1,0.0,0.41,0.0
1674957600.0,2023-01-29 02:00:00+00:00,local,5.79,3.77,3.12,6.12,1026.0,1026.0,1001.7,79,2.58,,1.0,sky is clear,2023-01-29,2,0.0,0.325,0.0
1674961200.0,2023-01-29 03:00:00+00:00,local,4.82,2.69,3.12,5.57,1026.0,1026.1,1001.8,80,2.5,,1.0,sky is clear,2023-01-29,3,0.0,0.331,0.0
1674964800.0,2023-01-29 04:00:00+00:00,local,3.04,0.66,2.57,5.57,1026.0,1026.0,1001.6,81,2.41,,1.0,sky is clear,2023-01-29,4,0.0,0.366,0.0
1674968400.0,2023-01-29 05:00:00+00:00,local,1.22,-1.49,0.72,4.45,1026.0,1026.3,1001.8,83,2.41,,0.0,sky is clear,2023-01-29,5,0.0,0.321,0.0
1674972000.0,2023-01-29 06:00:00+00:00,local,1.04,-1.75,0.72,4.45,1026.0,1026.7,1002.2,83,2.46,,1.0,sky is clear,2023-01-29,6,0.0,0.306,0.0
1674975600.0,2023-01-29 07:00:00+00:00,local,0.93,-1.79,0.72,3.9,1027.0,1027.2,1002.7,84,2.37,,2.0,sky is clear,2023-01-29,7,0.0,1.177,0.0
1674979200.0,2023-01-29 08:00:00+00:00,local,3.6,1.31,-0.28,4.04,1027.0,1027.6,1003.1,71,2.43,,0.0,sky is clear,2023-01-29,8,0.222,0.0,0.176
1674982800.0,2023-01-29 09:00:00+00:00,local,5.47,3.17,2.49,5.7,1028.0,1028.0,1003.8,65,2.87,,1.0,sky is clear,2023-01-29,9,0.13,0.0,0.437
1674986400.0,2023-01-29 10:00:00+00:00,local,6.82,5.62,6.68,6.93,1028.0,1028.2,1004.2,64,1.87,,1.0,sky is clear,2023-01-29,10,0.657,0.0,0.749
1674990000.0,2023-01-29 11:00:00+00:00,local,7.92,6.66,7.72,8.6,1028.0,1028.1,1004.3,59,2.13,,0.0,sky is clear,2023-01-29,11,0.022,0.0,0.606
1674993600.0,2023-01-29 12:00:00+00:00,local,9.12,7.79,8.68,10.26,1028.0,1027.7,1004.1,56,2.48,,0.0,sky is clear,2023-01-29,12,0.794,0.0,0.995
1674997200.0,2023-01-29 13:00:00+00:00,local,9.73,8.31,9.23,11.38,1027.0,1026.7,1003.2,52,2.8,,0.0,sky is clear,2023-01-29,13,0.0,0.0,0.587
1675000800.0,2023-01-29 14:00:00+00:00,local,10.32,8.77,10.15,11.82,1026.0,1025.7,1002.2,52,2.54,,3.0,sky is clear,2023-01-29,14,0.615,0.0,0.448
1675004400.0,2023-01-29 15:00:00+00:00,local,10.8,9.24,9.54,12.49,1025.0,1025.3,1001.9,50,2.06,,46.0,scattered clouds,2023-01-29,15,0.469,0.0,0.505
1675008000.0,2023-01-29 16:00:00+00:00,local,10.91,9.31,10.1,13.04,1025.0,1025.3,1001.8,48,1.62,,44.0,scattered clouds,2023-01-29,16,3.381,0.0,0.192
1675011600.0,2023-01-29 17:00:00+00:00,local,10.78,9.17,10.1,11.82,1026.0,1026.0,1002.4,48,1.01,,23.0,few clouds,2023-01-29,17,1.893,0.0,0.002
1675015200.0,2023-01-29 18:00:00+00:00,local,8.78,7.78,6.93,10.01,1026.0,1026.4,1002.4,53,1.99,,4.0,sky is clear,2023-01-29,18,0.659,0.0,0.0
1675018800.0,2023-01-29 19:00:00+00:00,local,6.43,5.13,5.72,8.9,1026.0,1026.7,1003.0,57,1.9,,2.0,sky is clear,2023-01-29,19,0.568,0.0,0.0
1675022400.0,2023-01-29 20:00:00+00:00,local,6.16,5.12,4.71,8.34,1027.0,1027.1,1003.1,67,1.62,,0.0,sky is clear,2023-01-29,20,1.097,0.0,0.0
1675026000.0,2023-01-29 21:00:00+00:00,local,5.34,4.17,4.15,8.34,1027.0,1027.5,1003.3,76,1.63,,1.0,sky is clear,2023-01-29,21,1.375,0.0,0.0
1675029600.0,2023-01-29 22:00:00+00:00,local,4.41,2.92,3.04,7.23,1028.0,1027.9,1003.6,84,1.78,,13.0,few clouds,2023-01-29,22,0.0,1.643,0.0
1675033200.0,2023-01-29 23:00:00+00:00,local,3.57,2.27,2.49,6.68,1028.0,1028.4,1004.0,87,1.53,,11.0,few clouds,2023-01-29,23,0.0,1.656,0.0
1675036800.0,2023-01-30 00:00:00+00:00,local,3.48,2.13,1.93,6.21,1028.0,1028.7,1004.4,87,1.56,,2.0,sky is clear,2023-01-30,0,0.0,0.557,0.0
1675040400.0,2023-01-30 01:00:00+00:00,local,4.15,2.87,3.12,5.57,1028.0,1028.5,1004.2,86,1.58,,0.0,sky is clear,2023-01-30,1,0.0,0.446,0.0
1675044000.0,2023-01-30 02:00:00+00:00,local,5.61,4.37,2.57,5.82,1028.0,1028.8,1004.5,84,1.73,,0.0,sky is clear,2023-01-30,2,0.0,0.305,0.0
1675047600.0,2023-01-30 03:00:00+00:00,local,5.56,4.03,2.01,5.82,1028.0,1028.9,1004.6,84,1.99,,0.0,sky is clear,2023-01-30,3,0.0,0.29,0.0
1675051200.0,2023-01-30 04:00:00+00:00,local,4.73,2.91,1.45,5.01,1029.0,1028.9,1004.6,82,2.14,,0.0,sky is clear,2023-01-30,4,0.0,0.313,0.0
1675054800.0,2023-01-30 05:00:00+00:00,local,4.71,2.78,1.45,4.82,1029.0,1029.0,1004.7,82,2.25,,2.0,sky is clear,2023-01-30,5,0.0,0.288,0.0
1675058400.0,2023-01-30 06:00:00+00:00,local,3.98,1.78,0.9,4.54,1029.0,1029.2,1004.8,82,2.4,,0.0,sky is clear,2023-01-30,6,0.0,0.313,0.0
1675062000.0,2023-01-30 07:00:00+00:00,local,3.98,1.72,0.9,4.54,1029.0,1029.5,1005.1,83,2.47,,0.0,sky is clear,2023-01-30,7,0.0,2.207,0.0
1675065600.0,2023-01-30 08:00:00+00:00,local,3.25,0.85,0.9,4.54,1030.0,1030.0,1005.5,82,2.48,,1.0,sky is clear,2023-01-30,8,0.321,0.0,0.191
1675069200.0,2023-01-30 09:00:00+00:00,local,5.64,3.23,4.54,5.7,1030.0,1030.6,1006.4,66,3.06,,0.0,sky is clear,2023-01-30,9,0.0,0.0,0.362
1675072800.0,2023-01-30 10:00:00+00:00,local,6.81,4.99,6.38,6.82,1031.0,1030.8,1006.8,62,2.57,,1.0,sky is clear,2023-01-30,10,0.407,0.0,0.446
1675076400.0,2023-01-30 11:00:00+00:00,local,7.97,6.21,7.49,8.82,1031.0,1031.0,1007.1,60,2.79,,1.0,sky is clear,2023-01-30,11,1.307,0.0,0.833
1675080000.0,2023-01-30 12:00:00+00:00,local,9.08,7.58,8.9,9.82,1031.0,1030.9,1007.2,54,2.73,,0.0,sky is clear,2023-01-30,12,0.1,0.0,0.476
1675083600.0,2023-01-30 13:00:00+00:00,local,10.3,8.77,10.01,11.82,1030.0,1030.1,1006.5,53,2.34,,0.0,sky is clear,2023-01-30,13,0.0,0.0,0.302
1675087200.0,2023-01-30 14:00:00+00:00,local,10.82,9.32,10.7,11.93,1029.0,1029.4,1005.8,52,2.01,,0.0,sky is clear,2023-01-30,14,0.302,0.0,0.602
1675090800.0,2023-01-30 15:00:00+00:00,local,11.44,9.92,11.26,13.6,1029.0,1029.0,1005.5,49,1.67,,0.0,sky is clear,2023-01-30,15,0.0,0.0,0.371
1675094400.0,2023-01-30 16:00:00+00:00,local,11.42,9.87,11.26,12.82,1029.0,1029.3,1005.7,48,1.19,,0.0,sky is clear,2023-01-30,16,0.168,0.0,0.191
1675098000.0,2023-01-30 17:00:00+00:00,local,11.17,9.65,9.54,12.23,1030.0,1029.8,1006.1,50,0.37,,0.0,sky is clear,2023-01-30,17,0.275,0.0,0.005
1675101600.0,2023-01-30 18:00:00+00:00,local,8.82,8.82,7.49,10.57,1030.0,1030.3,1006.4,50,0.98,,0.0,sky is clear,2023-01-30,18,0.698,0.0,0.0
1675105200.0,2023-01-30 19:00:00+00:00,local,7.12,6.45,6.38,8.43,1031.0,1030.8,1006.9,61,1.43,,0.0,sky is clear,2023-01-30,19,1.087,0.0,0.0
1675108800.0,2023-01-30 20:00:00+00:00,local,6.25,4.93,5.26,8.9,1031.0,1030.9,1006.6,76,1.89,,0.0,sky is clear,2023-01-30,20,0.468,0.0,0.0
1675112400.0,2023-01-30 21:00:00+00:00,local,5.23,3.75,3.6,7.32,1031.0,1031.3,1006.9,82,1.89,,0.0,sky is clear,2023-01-30,21,0.443,0.0,0.0
1675116000.0,2023-01-30 22:00:00+00:00,local,4.41,2.89,3.04,7.23,1031.0,1031.6,1007.1,86,1.81,,0.0,sky is clear,2023-01-30,22,0.0,0.496,0.0
1675119600.0,2023-01-30 23:00:00+00:00,local,4.21,2.76,2.49,6.68,1032.0,1031.8,1007.3,89,1.72,,0.0,sky is clear,2023-01-30,23,0.0,0.579,0.0
1675123200.0,2023-01-31 00:00:00+00:00,local,4.56,3.28,1.38,5.66,1032.0,1032.0,1007.5,90,1.63,,0.0,sky is clear,2023-01-31,0,0.0,0.573,0.0
1675126800.0,2023-01-31 01:00:00+00:00,local,4.38,2.93,0.82,5.57,1032.0,1032.0,1007.4,89,1.75,,0.0,sky is clear,2023-01-31,1,0.0,0.504,0.0
1675130400.0,2023-01-31 02:00:00+00:00,local,3.63,1.95,-0.29,5.01,1032.0,1031.9,1007.3,88,1.84,,0.0,sky is clear,2023-01-31,2,0.0,0.317,0.0
1675134000.0,2023-01-31 03:00:00+00:00,local,3.53,1.78,-0.29,3.99,1032.0,1031.7,1007.1,89,1.89,,0.0,sky is clear,2023-01-31,3,0.0,0.322,0.0
1675137600.0,2023-01-31 04:00:00+00:00,local,3.53,1.45,-0.29,4.45,1031.0,1031.6,1007.0,90,2.2,,0.0,sky is clear,2023-01-31,4,0.0,0.297,0.0
1675141200.0,2023-01-31 05:00:00+00:00,local,3.71,1.38,3.43,4.45,1032.0,1031.7,1007.0,92,2.49,,17.0,few clouds,2023-01-31,5,0.0,0.3,0.0
1675144800.0,2023-01-31 06:00:00+00:00,local,2.79,0.22,2.72,4.45,1032.0,1031.8,1007.1,91,2.57,,0.0,sky is clear,2023-01-31,6,0.0,0.302,0.0
1675148400.0,2023-01-31 07:00:00+00:00,local,2.79,0.13,2.72,3.34,1032.0,1032.2,1007.4,91,2.67,,0.0,sky is clear,2023-01-31,7,0.0,0.84,0.0
1675152000.0,2023-01-31 08:00:00+00:00,local,2.45,-0.24,-0.85,3.9,1032.0,1032.6,1007.8,90,2.63,,0.0,sky is clear,2023-01-31,8,0.174,0.0,0.184
1675155600.0,2023-01-31 09:00:00+00:00,local,4.19,1.83,2.32,5.01,1033.0,1033.0,1008.5,87,2.63,,0.0,sky is clear,2023-01-31,9,0.0,0.0,0.28
1675159200.0,2023-01-31 10:00:00+00:00,local,9.5,8.65,6.68,9.59,1033.0,1033.3,1009.2,58,1.95,,0.0,sky is clear,2023-01-31,10,0.0,0.0,0.283
1675162800.0,2023-01-31 11:00:00+00:00,local,10.97,9.64,8.34,11.26,1033.0,1033.2,1009.4,58,1.27,,0.0,sky is clear,2023-01-31,11,0.617,0.0,0.849
1675166400.0,2023-01-31 12:00:00+00:00,local,11.29,10.02,10.57,11.82,1032.0,1032.6,1008.9,59,0.47,,0.0,sky is clear,2023-01-31,12,0.0,0.0,0.379
1675170000.0,2023-01-31 13:00:00+00:00,local,12.4,11.11,12.23,13.12,1032.0,1031.6,1008.0,54,0.39,,0.0,sky is clear,2023-01-31,13,0.0,0.0,0.295
1675173600.0,2023-01-31 14:00:00+00:00,local,13.33,11.89,11.72,14.23,1031.0,1030.8,1007.3,45,1.07,,0.0,sky is clear,2023-01-31,14,0.488,0.0,0.504
1675177200.0,2023-01-31 15:00:00+00:00,local,13.16,11.65,9.54,14.71,1030.0,1030.3,1006.8,43,1.42,,0.0,sky is clear,2023-01-31,15,0.949,0.0,0.531
1675180800.0,2023-01-31 16:00:00+00:00,local,12.79,11.3,10.1,15.26,1030.0,1030.1,1006.6,45,1.62,,0.0,sky is clear,2023-01-31,16,0.9,0.0,0.188
1675184400.0,2023-01-31 17:00:00+00:00,local,12.67,11.25,10.1,13.12,1030.0,1029.9,1006.3,48,1.42,,0.0,sky is clear,2023-01-31,17,0.279,0.0,0.007
1675188000.0,2023-01-31 18:00:00+00:00,local,9.73,8.85,9.54,10.01,1030.0,1030.0,1006.4,66,2.03,,0.0,sky is clear,2023-01-31,18,0.627,0.0,0.0
1675191600.0,2023-01-31 19:00:00+00:00,local,8.0,6.91,7.72,8.99,1030.0,1030.2,1006.5,71,1.95,,0.0,sky is clear,2023-01-31,19,2.782,0.0,0.0
1675195200.0,2023-01-31 20:00:00+00:00,local,7.22,5.81,6.72,8.68,1030.0,1030.1,1006.2,81,2.16,,0.0,sky is clear,2023-01-31,20,0.716,0.0,0.0
1675198800.0,2023-01-31 21:00:00+00:00,local,6.37,4.87,5.72,8.34,1030.0,1030.2,1005.9,83,2.1,,0.0,sky is clear,2023-01-31,21,0.642,0.0,0.0
1675202400.0,2023-01-31 22:00:00+00:00,local,4.97,3.32,3.72,7.23,1030.0,1030.4,1006.1,87,2.01,,0.0,sky is clear,2023-01-31,22,0.0,1.635,0.0
