temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),broken clouds,few clouds,heavy intensity rain,light rain,moderate rain,overcast clouds,scattered clouds,sky is clear,Injeçao na rede (kWh)
10.75,10.23,10.57,11.72,90,0.0,89,1.335,0.0,0.0,7.2,8.5,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
15.7,15.81,15.34,15.82,95,0.76,89,0.853,0.0,0.0,31.3,13.6,0.429,9.0,0.0,9.0,0.0,117.9,0.5,0.0,0.5,0.0,6.0,0,0,0,1,0,0,0,0,None
20.54,20.45,17.23,20.7,69,0.0,87,0.685,0.0,0.0,9.0,17.6,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
17.24,17.08,15.72,20.9,79,0.0,100,0.0,0.283,0.0,7.9,20.8,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
12.66,11.91,9.23,12.93,74,0.54,50,0.0,1.067,0.0,16.2,10.3,0.361,2.0,0.0,2.0,0.0,27.3,5.5,0.0,5.5,0.0,74.6,0,0,0,1,0,0,0,0,None
15.22,15.23,14.45,16.77,93,2.24,100,0.202,0.0,0.139,52.2,15.6,0.425,67.0,10.0,57.0,35.4,389.4,85.6,12.8,72.9,35.4,497.7,0,0,0,0,1,0,0,0,None
9.54,7.77,8.72,11.21,63,0.0,3,1.09,0.0,0.0,23.0,8.8,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
15.73,15.76,14.79,16.72,92,2.11,100,0.0,0.263,0.0,39.2,14.1,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,None
13.57,13.46,13.12,14.72,95,0.44,100,0.0,0.286,0.0,21.6,12.8,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
16.76,16.97,14.79,16.93,95,1.28,100,0.224,0.0,0.012,56.9,13.7,0.43,11.0,0.0,11.0,0.0,506.4,9.4,0.0,9.4,0.0,432.6,0,0,0,0,1,0,0,0,None
10.66,10.24,9.54,10.9,94,0.11,100,0.0,0.492,0.0,15.1,8.2,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
9.73,8.54,6.93,11.21,77,0.0,0,0.451,0.0,0.0,15.1,8.7,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
13.64,13.51,12.49,15.66,94,0.0,54,0.0,0.521,0.0,12.6,13.2,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
16.81,15.38,16.22,17.01,32,0.0,3,1.296,0.0,0.016,3.6,12.1,0.29,165.0,119.0,46.0,594.2,282.3,99.7,71.9,27.8,594.2,170.6,0,0,0,0,0,0,0,1,None
11.27,10.67,10.9,11.77,85,0.0,86,0.0,0.328,0.0,12.2,10.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
11.28,10.89,11.12,12.01,93,0.23,100,0.163,0.0,0.07,11.5,10.5,0.361,70.0,0.0,70.0,0.0,573.2,65.0,0.0,65.0,0.0,532.3,0,0,0,1,0,0,0,0,None
13.05,11.56,10.92,16.14,44,0.0,0,0.502,0.0,0.0,9.4,10.0,0.298,26.0,15.0,11.0,157.8,73.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
10.89,10.23,10.72,11.22,84,0.0,17,0.0,0.438,0.0,15.1,7.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
10.66,10.21,9.54,10.9,93,0.15,98,0.362,0.0,0.0,11.5,8.5,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
6.24,4.13,5.38,6.93,55,0.0,0,0.0,1.602,0.0,27.7,5.9,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
18.37,18.43,15.57,19.54,83,0.0,20,0.0,0.214,0.0,6.1,20.2,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
7.89,7.89,6.45,7.93,94,0.0,85,0.0,0.27,0.0,9.4,6.8,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
9.75,7.79,7.57,10.72,73,0.0,52,0.0,0.555,0.0,28.1,7.7,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
10.83,10.14,9.72,12.33,83,0.0,38,0.0,0.67,0.0,15.5,9.3,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,None
13.81,13.31,12.79,13.99,79,0.0,0,0.0,0.449,0.0,22.3,14.6,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
16.72,16.04,15.72,16.93,61,0.0,30,0.604,0.0,0.015,14.4,13.7,0.398,179.0,104.0,75.0,442.4,330.1,126.0,73.2,52.8,442.4,232.4,0,0,0,0,0,0,1,0,None
18.42,18.75,17.72,18.68,93,2.0,100,0.55,0.0,0.0,49.3,17.6,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,None
10.93,10.19,8.72,14.0,81,0.0,16,0.819,0.0,0.0,16.2,8.8,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
10.7,9.99,9.15,11.72,83,0.37,96,0.893,0.0,0.063,30.6,7.5,0.401,31.0,5.0,26.0,39.0,150.3,52.8,8.5,44.3,46.9,255.9,0,0,0,1,0,0,0,0,None
18.99,19.37,17.88,19.23,93,2.6,100,0.45,0.0,0.002,43.6,16.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,None
15.05,15.07,12.79,15.34,94,0.0,100,0.0,0.252,0.0,9.0,15.7,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
10.28,9.66,9.72,11.21,88,0.0,12,0.0,0.362,0.0,10.4,8.8,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
18.87,19.19,16.68,19.79,91,0.0,41,0.0,0.229,0.001,6.5,21.0,0.106,6.0,1.0,5.0,14.0,36.5,15.3,2.5,12.7,29.2,92.9,0,0,0,0,0,0,1,0,None
19.87,19.66,16.72,26.21,67,0.0,4,0.49,0.0,0.0,15.8,22.2,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
18.01,18.32,16.45,19.54,94,0.11,100,0.355,0.0,0.029,17.3,17.6,0.292,40.0,0.0,40.0,0.0,340.7,54.7,0.0,54.7,0.0,465.9,0,0,0,1,0,0,0,0,None
25.93,26.67,23.72,28.12,80,0.0,0,0.704,0.0,0.024,9.7,26.2,0.212,54.0,28.0,26.0,218.9,127.0,5.5,2.8,2.6,32.5,12.9,0,0,0,0,0,0,0,1,None
11.3,10.99,10.9,11.77,96,1.21,100,0.449,0.0,0.01,32.4,10.7,0.43,1.0,0.0,1.0,0.0,38.6,2.5,0.0,2.5,0.0,96.6,0,0,0,0,1,0,0,0,None
17.61,17.18,13.72,17.93,67,0.0,42,0.138,0.0,0.143,28.4,16.7,0.329,180.0,114.0,66.0,437.7,357.5,114.8,72.7,42.1,437.7,228.0,0,0,0,0,0,0,1,0,None
12.82,12.61,11.12,14.23,94,0.0,60,0.484,0.0,0.0,19.8,12.1,0.4,4.0,1.0,3.0,16.4,25.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
11.31,10.74,10.9,12.32,86,0.0,89,0.0,0.351,0.0,8.6,10.9,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
21.41,21.3,18.72,27.01,65,0.0,3,0.762,0.0,0.0,29.5,29.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
9.29,7.73,8.44,9.72,98,0.0,100,0.0,0.24,0.0,9.0,8.1,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
14.65,14.63,14.23,15.72,94,0.37,100,0.0,0.365,0.0,38.5,13.7,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
16.82,16.88,16.12,16.93,89,0.25,68,0.0,0.514,0.0,29.2,14.6,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
10.41,9.54,8.34,10.72,78,0.0,98,0.0,1.162,0.0,19.8,7.8,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
9.64,8.55,9.54,11.72,93,0.0,84,1.486,0.0,0.0,11.5,7.4,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
20.11,20.27,19.45,20.15,80,0.83,85,0.076,0.0,0.165,40.0,18.4,0.149,72.0,13.0,59.0,49.6,352.7,97.5,17.6,79.9,49.6,477.6,0,0,0,1,0,0,0,0,None
18.39,18.32,15.9,18.48,78,0.0,100,0.0,0.277,0.0,10.4,16.4,0.193,8.0,0.0,8.0,0.0,90.7,17.9,0.0,17.9,0.0,203.2,0,0,0,0,0,1,0,0,None
16.8,16.96,16.12,17.01,93,6.61,100,0.0,0.256,0.0,44.3,15.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,None
19.59,19.64,19.45,19.59,78,0.0,100,0.152,0.0,0.116,13.7,18.2,0.259,126.0,16.0,110.0,41.0,537.9,102.1,13.0,89.1,41.0,435.8,0,0,0,0,0,1,0,0,None
20.2,20.47,16.72,21.15,84,0.0,0,0.209,0.0,0.0,9.0,25.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
9.2,7.28,8.12,9.72,76,0.0,5,0.0,0.284,0.0,24.1,7.9,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
16.25,16.28,15.1,16.72,90,5.33,100,0.0,0.244,0.0,65.2,13.2,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,None
15.51,14.47,14.45,15.72,52,0.0,13,1.213,0.0,0.0,16.6,11.7,0.313,3.0,1.0,2.0,16.7,22.8,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
22.91,23.27,17.72,22.93,77,0.0,9,0.0,0.083,0.102,7.6,23.5,0.094,111.0,68.0,43.0,397.5,227.2,171.4,105.0,66.4,397.5,350.8,0,0,0,0,0,0,0,1,None
10.7,10.25,10.57,10.72,93,0.0,60,0.0,0.479,0.0,10.8,9.8,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
11.3,10.94,9.71,12.72,94,0.18,43,0.584,0.0,0.0,23.8,10.0,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
19.64,20.22,19.45,19.79,98,0.25,33,0.0,0.285,0.0,15.1,18.8,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
11.26,10.87,10.66,11.72,93,0.98,100,0.0,0.251,0.0,30.2,10.8,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
9.61,7.4,8.43,10.72,90,0.0,59,0.0,0.236,0.0,17.6,7.4,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
15.15,15.2,13.99,15.82,95,2.22,100,0.264,0.0,0.08,35.3,13.7,0.429,11.0,0.0,11.0,0.0,307.5,14.8,0.0,14.8,0.0,414.0,0,0,0,0,1,0,0,0,None
11.55,10.51,9.72,13.44,67,0.0,100,0.0,0.466,0.0,23.0,9.6,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
15.6,15.51,13.04,15.7,88,1.56,100,0.0,0.27,0.0,18.0,13.7,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,None
16.72,16.35,16.22,17.79,73,0.0,91,2.176,0.0,0.0,29.2,13.1,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
12.93,12.32,7.72,12.93,78,0.0,62,0.395,0.0,0.345,10.4,8.5,0.315,18.0,8.0,10.0,88.5,66.3,41.0,18.2,22.8,168.5,150.9,1,0,0,0,0,0,0,0,None
17.59,17.7,12.72,17.93,88,0.0,63,0.0,0.259,0.0,8.3,16.2,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
17.85,18.12,16.68,17.93,93,0.23,100,1.888,0.0,0.222,24.1,16.7,0.42,114.0,0.0,114.0,0.0,754.9,117.2,0.0,117.2,0.0,776.2,0,0,0,1,0,0,0,0,None
9.73,8.21,8.68,11.78,94,0.98,96,0.0,1.571,0.035,19.8,8.9,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0,0,0,1,0,0,0,0,None
6.56,4.98,2.57,6.82,79,0.0,77,0.0,0.245,0.0,9.7,4.3,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
5.9,3.59,5.21,6.63,59,0.0,0,0.0,0.371,0.0,28.1,5.7,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
14.59,14.4,13.68,14.72,88,0.49,100,0.902,0.0,0.206,43.9,13.3,0.426,105.0,0.0,105.0,0.0,595.5,104.4,0.0,104.4,0.0,592.1,0,0,0,1,0,0,0,0,None
18.13,18.24,17.23,18.99,86,0.14,53,0.659,0.0,0.0,13.7,17.7,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
18.45,18.6,17.57,18.6,86,0.3,37,0.271,0.0,0.001,42.8,16.3,0.423,12.0,3.0,9.0,34.3,61.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
9.62,9.62,8.12,11.21,96,0.0,59,0.0,1.049,0.0,10.1,9.4,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
17.77,17.69,15.72,17.93,80,0.0,8,0.504,0.0,0.0,6.5,16.0,0.41,2.0,0.0,2.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
15.7,15.18,15.11,15.72,71,0.0,54,0.164,0.0,0.133,49.7,15.4,0.385,500.0,388.0,112.0,723.1,742.1,436.3,338.6,97.7,723.1,647.5,1,0,0,0,0,0,0,0,None
10.7,10.15,10.01,10.9,89,0.0,78,1.934,0.0,0.0,16.9,8.7,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
13.63,12.98,12.01,13.9,74,0.0,45,0.0,0.425,0.002,19.1,9.7,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,None
12.88,12.39,11.72,14.54,83,0.0,98,0.0,0.68,0.0,13.3,13.3,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
18.32,17.88,13.72,18.48,64,0.0,79,0.0,0.317,0.0,7.2,14.7,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
17.24,17.08,15.72,17.37,79,0.0,1,0.381,0.0,0.0,23.4,17.3,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
14.44,14.03,9.15,14.59,80,0.0,8,0.0,0.238,0.0,23.0,12.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
22.51,23.06,15.72,22.93,86,0.0,2,0.0,0.299,0.0,9.7,19.4,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
15.67,15.77,15.01,16.45,95,0.88,100,0.244,0.0,0.067,17.3,13.6,0.43,31.0,0.0,31.0,0.0,322.8,39.1,0.0,39.1,0.0,407.6,0,0,0,1,0,0,0,0,None
23.62,24.07,16.72,24.04,78,0.0,10,0.0,0.414,0.0,10.1,19.9,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
10.18,9.68,10.01,10.72,93,0.0,100,0.459,0.0,0.0,10.4,8.5,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
16.96,17.17,16.82,18.72,94,3.57,71,0.043,0.0,0.219,38.9,16.9,0.42,156.0,56.0,100.0,153.0,505.5,124.5,44.7,79.8,153.0,403.3,0,0,0,0,1,0,0,0,None
15.69,15.61,15.1,15.72,88,0.4,100,0.813,0.0,0.0,51.8,13.6,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
10.96,10.41,10.72,12.57,88,0.12,93,0.0,0.342,0.0,11.2,10.8,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
24.82,24.85,24.72,28.9,57,0.0,1,0.907,0.0,0.043,24.1,25.3,0.202,180.0,116.0,64.0,473.8,326.3,113.2,72.9,40.2,473.8,205.1,0,0,0,0,0,0,0,1,None
16.26,16.42,15.1,16.93,95,2.01,100,0.489,0.0,0.0,41.4,14.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,None
16.33,16.39,15.9,17.49,91,0.51,75,1.827,0.0,0.0,40.3,15.3,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
15.66,15.61,14.15,15.72,89,0.68,98,0.115,0.0,0.154,45.7,14.4,0.425,172.0,44.0,128.0,109.5,567.3,180.0,46.1,134.0,109.5,593.8,0,0,0,1,0,0,0,0,None
19.0,19.38,18.34,19.79,93,0.0,100,0.427,0.0,0.0,18.4,18.1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
7.93,6.47,6.21,8.72,83,0.0,13,0.0,0.274,0.0,12.2,4.9,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
5.09,2.36,3.72,5.77,57,0.0,0,0.0,0.54,0.0,24.8,5.1,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
26.23,26.23,25.72,27.32,59,0.0,86,0.0,0.523,0.011,19.8,24.7,0.102,18.0,6.0,12.0,60.6,72.4,41.2,13.7,27.5,109.6,166.0,0,0,0,0,0,1,0,0,None
12.3,11.39,10.34,12.37,69,0.0,15,0.078,0.0,0.2,16.9,10.1,0.381,253.0,165.0,88.0,510.3,447.0,319.5,208.4,111.1,510.3,564.6,0,1,0,0,0,0,0,0,None
18.34,18.29,15.26,18.48,79,0.0,0,0.0,0.272,0.0,16.9,14.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
12.92,12.49,11.38,13.99,85,0.0,50,0.0,0.525,0.0,10.4,12.1,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,None
9.69,8.22,9.0,10.01,88,0.0,46,0.0,0.244,0.0,19.8,8.8,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,None
20.03,20.28,17.72,20.34,84,0.0,49,0.589,0.0,0.0,19.4,22.7,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,None
14.66,14.64,13.68,15.72,94,0.55,100,0.0,0.683,0.0,27.0,12.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
15.3,15.29,13.12,17.88,92,0.0,40,0.0,0.397,0.0,8.6,16.2,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,None
11.77,10.91,9.72,17.23,73,0.0,19,0.0,0.29,0.0,24.1,14.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
15.7,15.81,15.7,15.72,95,0.0,79,0.118,0.0,0.144,13.0,16.7,0.18,155.0,49.0,106.0,164.1,410.9,196.0,62.0,134.1,164.1,519.7,1,0,0,0,0,0,0,0,None
8.93,8.93,5.26,9.04,94,0.0,78,0.0,0.273,0.0,7.6,6.4,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
10.06,9.58,8.72,10.15,94,0.0,67,0.0,0.319,0.0,11.5,9.4,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
15.68,15.6,14.79,15.72,88,0.36,100,1.325,0.0,0.0,58.0,13.7,0.429,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
9.52,9.52,8.72,10.11,94,0.0,52,0.0,0.545,0.0,5.0,7.6,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
18.57,18.68,16.72,24.23,84,0.0,9,0.0,0.374,0.0,5.4,23.7,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
12.8,12.46,10.72,13.12,89,0.0,68,0.0,0.366,0.0,6.8,13.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
17.37,17.59,15.9,17.72,93,0.0,100,0.0,0.198,0.0,6.8,19.1,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
24.13,24.22,17.72,27.57,62,0.0,60,0.215,0.0,0.493,35.6,28.0,0.102,423.0,335.0,88.0,701.0,641.6,347.8,275.5,72.4,701.0,527.5,1,0,0,0,0,0,0,0,None
12.9,12.6,12.32,12.93,90,1.94,100,0.0,0.446,0.0,49.0,10.7,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,None
20.16,20.32,18.12,21.21,80,0.0,88,0.879,0.0,0.05,33.1,20.1,0.29,71.0,3.0,68.0,11.3,357.5,45.6,1.9,43.7,11.3,229.9,0,0,0,0,0,1,0,0,None
9.61,7.1,9.23,10.11,94,0.32,51,0.0,0.0,0.0,30.6,10.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
18.29,17.74,15.72,18.48,60,0.0,15,0.304,0.0,0.043,17.6,14.8,0.336,252.0,189.0,63.0,643.0,411.2,182.0,136.5,45.5,643.0,296.9,0,1,0,0,0,0,0,0,None
16.54,16.1,15.67,17.23,71,0.0,97,0.732,0.0,0.0,29.2,12.7,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,None
22.27,22.3,18.72,24.5,67,0.0,20,0.378,0.0,0.0,16.2,20.7,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,None
12.79,11.56,12.72,15.01,55,0.0,0,0.513,0.0,0.0,6.1,10.2,0.31,21.0,11.0,10.0,120.8,67.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
16.8,16.13,15.72,17.88,61,0.0,0,0.277,0.0,0.0,35.6,18.1,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
12.88,12.13,11.68,13.43,73,0.0,0,0.0,0.186,0.0,21.2,14.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
16.92,17.12,15.34,18.99,94,0.39,100,0.0,0.165,0.0,17.3,17.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
6.81,6.81,6.72,8.12,85,0.0,91,1.421,0.0,0.265,11.9,5.3,0.274,225.0,151.0,74.0,565.7,375.1,274.8,184.4,90.4,565.7,458.1,0,0,0,0,0,1,0,0,None
14.93,14.8,12.72,18.43,89,0.0,1,0.0,0.404,0.0,6.1,17.4,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,None
10.16,9.69,8.43,11.72,94,0.14,100,0.0,0.413,0.0,22.0,8.5,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,None
16.78,16.42,15.57,16.82,73,0.0,59,0.995,0.0,0.0,37.1,12.7,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,None
